Время	ТМИ
437.395	62.815487
437.405	62.815487
437.416	62.815487
437.425	62.574066
437.435	62.574066
437.446	62.574066
437.455	62.815487
437.465	62.815487
437.476	62.815487
437.485	62.574066
437.495	62.574066
437.506	62.574066
437.515	62.815487
437.525	62.815487
437.536	62.815487
437.546	62.574066
437.555	62.090855
437.566	62.574066
437.576	62.332523
437.585	62.815487
437.596	62.332523
437.606	62.815487
437.615	62.090855
437.626	62.574066
437.636	62.332523
437.645	62.815487
437.655	62.815487
437.666	62.815487
437.675	62.574066
437.685	62.574066
437.696	61.849064
437.705	63.779991
437.715	62.332523
437.726	62.815487
437.735	62.574066
437.745	62.574066
437.756	62.815487
437.765	63.779991
437.775	62.332523
437.786	62.574066
437.796	62.574066
437.805	62.574066
437.816	62.815487
437.826	62.815487
437.835	62.815487
437.846	62.574066
437.856	62.574066
437.865	62.574066
437.876	62.815487
437.886	62.815487
437.895	62.815487
437.905	62.574066
437.916	62.574066
437.925	62.574066
437.935	61.849064
437.946	62.815487
437.955	62.332523
437.965	62.574066
437.976	62.815487
437.985	62.574066
437.995	62.815487
438.006	62.815487
438.015	62.332523
438.025	62.574066
438.036	62.815487
438.046	62.574066
438.055	62.815487
438.066	62.815487
438.076	62.815487
438.085	62.815487
438.096	62.090855
438.106	62.574066
438.115	62.815487
438.126	62.332523
438.136	62.815487
438.145	62.815487
438.155	62.574066
438.166	62.574066
438.175	62.332523
438.185	62.332523
438.196	61.849064
438.205	62.815487
438.215	61.607147
438.226	62.574066
438.235	61.849064
438.245	62.332523
438.256	62.815487
438.265	61.607147
438.275	62.574066
438.286	62.574066
438.296	62.815487
438.305	62.574066
438.316	62.332523
438.326	62.090855
438.335	62.574066
438.346	62.574066
438.356	61.849064
438.365	62.815487
438.376	62.815487
438.386	62.574066
438.395	62.815487
438.405	61.607147
438.416	62.815487
438.425	62.332523
438.435	62.332523
438.446	62.574066
438.455	62.090855
438.465	62.574066
438.476	62.332523
438.485	62.815487
438.495	62.815487
438.506	61.607147
438.515	62.090855
438.525	62.574066
438.536	62.332523
438.546	62.815487
438.555	62.574066
438.566	62.332523
438.576	62.574066
438.585	62.574066
438.596	61.849064
438.606	62.815487
438.615	61.607147
438.626	62.815487
438.636	62.574066
438.645	61.607147
438.655	62.332523
438.666	62.815487
438.675	62.090855
438.685	62.815487
438.696	62.090855
438.705	62.574066
438.715	62.815487
438.726	61.849064
438.735	62.574066
438.745	62.090855
438.756	62.574066
438.765	62.090855
438.775	62.332523
438.786	62.815487
438.796	62.574066
438.805	61.607147
438.816	62.574066
438.826	62.090855
438.835	62.815487
438.846	62.815487
438.856	62.574066
438.865	62.574066
438.876	62.090855
438.886	61.607147
438.895	62.815487
438.905	61.849064
438.916	62.090855
438.925	62.574066
438.935	62.574066
438.946	61.607147
438.955	62.815487
438.965	62.332523
438.976	62.090855
438.985	62.574066
438.995	62.815487
439.006	62.574066
439.015	61.849064
439.025	61.849064
439.036	62.574066
439.046	62.090855
439.055	61.607147
439.066	62.574066
439.076	62.332523
439.085	62.815487
439.096	61.607147
439.106	62.815487
439.115	61.607147
439.126	62.574066
439.136	62.332523
439.145	62.332523
439.155	62.574066
439.166	62.815487
439.175	62.090855
439.185	62.574066
439.196	61.849064
439.205	62.815487
439.215	61.607147
439.226	62.815487
439.235	62.574066
439.245	62.574066
439.256	62.815487
439.265	62.815487
439.275	61.607147
439.286	62.090855
439.296	62.090855
439.305	62.574066
439.316	61.849064
439.326	62.815487
439.335	62.574066
439.346	61.607147
439.356	62.574066
439.365	61.607147
439.376	62.815487
439.386	62.815487
439.395	62.574066
439.405	62.574066
439.416	62.574066
439.425	62.574066
439.435	62.815487
439.446	62.332523
439.455	62.090855
439.465	62.574066
439.476	62.574066
439.485	62.574066
439.495	62.332523
439.506	62.815487
439.515	62.090855
439.525	62.090855
439.536	62.574066
439.546	62.574066
439.555	62.332523
439.566	62.815487
439.576	62.574066
439.585	62.815487
439.596	62.090855
439.606	62.574066
439.615	62.815487
439.626	62.574066
439.636	62.574066
439.645	62.815487
439.655	61.607147
439.666	62.574066
439.675	62.332523
439.685	62.815487
439.696	62.574066
439.705	62.815487
439.715	62.574066
439.726	62.574066
439.735	62.332523
439.745	62.332523
439.756	62.574066
439.765	62.574066
439.775	62.574066
439.786	62.574066
439.796	62.815487
439.805	61.849064
439.816	62.574066
439.826	61.607147
439.835	62.574066
439.846	62.574066
439.856	62.815487
439.865	62.574066
439.876	62.815487
439.886	62.090855
439.895	62.090855
439.905	62.574066
439.916	62.815487
439.925	62.815487
439.935	62.815487
439.946	62.574066
439.955	61.607147
439.965	62.574066
439.976	62.815487
439.985	61.849064
439.995	62.815487
440.006	62.574066
440.015	62.090855
440.025	62.574066
440.036	62.815487
440.046	62.815487
440.055	62.815487
440.066	61.607147
440.076	62.574066
440.085	62.574066
440.096	62.815487
440.106	62.815487
440.115	62.815487
440.126	61.849064
440.136	62.574066
440.145	61.607147
440.155	62.815487
440.166	62.815487
440.175	62.815487
440.185	62.815487
440.196	62.574066
440.205	62.574066
440.215	61.849064
440.226	62.815487
440.235	62.332523
440.245	62.815487
440.256	62.574066
440.265	62.574066
440.275	61.849064
440.286	62.815487
440.296	62.332523
440.305	62.574066
440.316	62.574066
440.326	62.574066
440.335	62.815487
440.346	62.815487
440.356	62.815487
440.365	62.574066
440.376	62.574066
440.386	62.574066
440.395	62.815487
440.405	62.815487
440.416	61.849064
440.425	62.574066
440.435	61.849064
440.446	62.090855
440.455	61.849064
440.465	62.815487
440.476	62.332523
440.485	62.574066
440.495	61.607147
440.506	62.574066
440.515	62.815487
440.525	62.815487
440.536	62.332523
440.546	62.090855
440.555	62.574066
440.566	61.607147
440.576	62.815487
440.585	62.815487
440.596	61.849064
440.606	62.815487
440.615	62.815487
